word_id,part_of_speech,translation_text,translation_note,image_url,transcription,definition_text,difficulty_level,frequency_percent,sk_wordId,meaning_id
24559,v,шлепать,,//static.skyeng.ru/image/download/project/dictionary/id/130694/width/640/height/480,slæp,"To hit with something flat, like a paddle or the open hand.",4,100.0,3505,146379
24559,n,шлепок,,//static.skyeng.ru/image/download/project/dictionary/id/10502/width/640/height/480,slæp,A blow from a flat object (as an open hand).,4,0.0,3505,146377
24559,n,шлепок,,//static.skyeng.ru/image/download/project/dictionary/id/135978/width/640/height/480,slæp,The sound made by or as if by such a blow.,0,0.0,3505,252713
24559,n,пощёчина,,//static.skyeng.ru/image/download/project/dictionary/id/112502/width/640/height/480,slæp,"A hit with the flat, inside part of your hand.",4,0.0,3505,146378
24559,n,хит,,//static.skyeng.ru/image/download/project/dictionary/id/199955/width/640/height/480,slæp,Popular and desirable music.,0,0.0,3505,261080
24559,r,прямо,,//static.skyeng.ru/image/download/project/dictionary/id/93263/width/640/height/480,slæp,Directly.,4,0.0,3505,146380
24560,j,токсичный,,//static.skyeng.ru/image/download/project/dictionary/id/183530/width/640/height/480,ˈtɒksɪk,Of or relating to or caused by a toxin or poison.,4,100.0,3508,134853
24561,j,предполагаемый,,//static.skyeng.ru/image/download/project/dictionary/id/111770/width/640/height/480,əˈlɛʤd,"Believed to be true, but not proved.",5,75.0,3509,137834
24561,j,предполагаемый,,//static.skyeng.ru/image/download/project/dictionary/id/69414/width/640/height/480,əˈlɛʤd,Doubtful or suspect.,0,25.0,3509,137835
24562,n,челюсть,,//static.skyeng.ru/image/download/project/dictionary/id/228157/width/640/height/480,ʤɔː,The lower part of your face which moves when you open your mouth.,4,99.0,3506,119344
24562,n,челюсть,,//static.skyeng.ru/image/download/project/dictionary/id/93262/width/640/height/480,ʤɔː,The bones of the skull that frame the mouth and serve to open it; the bones that hold the teeth.,4,0.0,3506,119345
24562,n,держатель,,//static.skyeng.ru/image/download/project/dictionary/id/6085/width/640/height/480,ʤɔː,Holding device consisting of one or both of the opposing parts of a tool that close to hold an object.,4,0.0,3506,119346
24562,v,болтать,,//static.skyeng.ru/image/download/project/dictionary/id/17809/width/640/height/480,ʤɔː,Talk socially without exchanging too much information.,4,0.5,3506,119347
24562,v,отчитывать,,//static.skyeng.ru/image/download/project/dictionary/id/67448/width/640/height/480,ʤɔː,Talk incessantly and tiresomely.,4,0.5,3506,119348
24562,v,жевать,,//static.skyeng.ru/image/download/project/dictionary/id/155865/width/640/height/480,ʤɔː,Chew (food); to bite and grind with the teeth.,4,0.0,3506,119349
24562,v,читать нравоучение,,//static.skyeng.ru/image/download/project/dictionary/id/165994/width/640/height/480,ʤɔː,Censure severely or angrily.,4,0.0,3506,119350
24563,n,скорбь,,//static.skyeng.ru/image/download/project/dictionary/id/143598/width/640/height/480,griːf,"Great sadness, especially caused by someone's death.",4,100.0,3510,16204
24563,n,горе,,//static.skyeng.ru/image/download/project/dictionary/id/93264/width/640/height/480,griːf,Something that causes great unhappiness.,4,0.0,3510,16205
24564,j,таинственный,,//static.skyeng.ru/image/download/project/dictionary/id/88784/width/640/height/480,mɪsˈtɪərɪəs,Of an obscure nature.,4,77.8,3511,181419
24564,j,загадочный,,//static.skyeng.ru/image/download/project/dictionary/id/153343/width/640/height/480,mɪsˈtɪərɪəs,"Strange or unknown, and not explained or understood.",0,22.2,3511,181420
24565,n,ракетный двигатель,,//static.skyeng.ru/image/download/project/dictionary/id/6765/width/640/height/480,ˈrɒkɪt,A jet engine containing its own propellant and driven by reaction propulsion.,4,50.0,3512,227299
24565,n,ракета,,//static.skyeng.ru/image/download/project/dictionary/id/6766/width/640/height/480,ˈrɒkɪt,A tube-shaped device containing fuel and an engine that pushes a vehicle into space.,4,50.0,3512,227298
24565,n,сигнальная ракета,,//static.skyeng.ru/image/download/project/dictionary/id/93266/width/640/height/480,ˈrɒkɪt,Sends a firework display high into the sky.,4,0.0,3512,227302
24565,n,сигнальная ракета,,//static.skyeng.ru/image/download/project/dictionary/id/10234/width/640/height/480,ˈrɒkɪt,"Propels bright light high in the sky, or used to propel a lifesaving line or harpoon.",4,0.0,3512,227301
24565,n,реактивный снаряд,,//static.skyeng.ru/image/download/project/dictionary/id/114191/width/640/height/480,ˈrɒkɪt,A tube-shaped weapon that carries a bomb.,4,0.0,3512,241625
24565,n,руккола,,//static.skyeng.ru/image/download/project/dictionary/id/65384/width/640/height/480,ˈrɒkɪt,Erect European annual often grown as a salad crop to be harvested when young and tender.,0,0.0,3512,227300
24565,v,взмывать,,//static.skyeng.ru/image/download/project/dictionary/id/48396/width/640/height/480,ˈrɒkɪt,"Shoot up abruptly, like a rocket.",4,0.0,3512,227303
24566,v,делать пожертвование,,//static.skyeng.ru/image/download/project/dictionary/id/48748/width/640/height/480,dəʊˈneɪt,To give money or goods to help a person or organization.,4,100.0,3513,169641
24566,v,жертвовать ,,//static.skyeng.ru/image/download/project/dictionary/id/111582/width/640/height/480,dəʊˈneɪt,To allow some of your blood or part of your body to be used for medical purposes.,4,0.0,3513,239861
24567,n,обитатель,,//static.skyeng.ru/image/download/project/dictionary/id/35314/width/640/height/480,ˈɪnmeɪt,One of several resident of a dwelling (especially someone confined to a prison or hospital).,0,50.0,3515,55883
24567,n,пациент стационара,,//static.skyeng.ru/image/download/project/dictionary/id/30671/width/640/height/480,ˈɪnmeɪt,A patient who is residing in the hospital where he is being treated.,0,25.0,3515,55884
24567,n,заключённый,,//static.skyeng.ru/image/download/project/dictionary/id/190130/width/640/height/480,ˈɪnmeɪt,A person serving a sentence in a jail or prison.,0,25.0,3515,55885
24568,v,решать ,,//static.skyeng.ru/image/download/project/dictionary/id/217754/width/640/height/480,ˈtækl,"To make an organized and determined attempt to deal with a problem, often a social problem such as crime or unemployment.",4,68.2,3514,46370
24568,v,решать проблему ,,//static.skyeng.ru/image/download/project/dictionary/id/107772/width/640/height/480,ˈtækl,To try to deal with a problem or to speak to someone about something bad that they have done.,4,0.0,3514,239964
24568,v,отбирать,,//static.skyeng.ru/image/download/project/dictionary/id/219272/width/640/height/480,ˈtækl,To try to get the ball from someone in a game such as football.,4,0.0,3514,239965
24568,v,справиться с проблемой,,//static.skyeng.ru/image/download/project/dictionary/id/102454/width/640/height/480,ˈtækl,Make determined efforts to deal with (a problem or difficult task).,0,0.0,3514,238019
24568,v,сбивать с ног,,//static.skyeng.ru/image/download/project/dictionary/id/108936/width/640/height/480,ˈtækl,"Seize and throw down an opponent player, who usually carries the ball.",0,0.0,3514,46372
24568,v,впрягать,,//static.skyeng.ru/image/download/project/dictionary/id/112109/width/640/height/480,ˈtækl,Put a harness.,0,0.0,3514,46371
24568,n,полузащитник,,//static.skyeng.ru/image/download/project/dictionary/id/2756/width/640/height/480,ˈtækl,The person who plays that position on a football team.,4,31.8,3514,46365
24569,n,динамика,,//static.skyeng.ru/image/download/project/dictionary/id/37364/width/640/height/480,daɪˈnæmɪks,The branch of mechanics concerned with the forces that cause motions of bodies.,0,100.0,3492,5660
24569,n,движущая сила,,//static.skyeng.ru/image/download/project/dictionary/id/166307/width/640/height/480,daɪˈnæmɪks,An efficient incentive.,0,0.0,3492,5661
24570,n,бант,,//static.skyeng.ru/image/download/project/dictionary/id/218055/width/640/height/480,bəʊ,"A knot with two curved parts and two loose ends, that is used to tie shoes or as decoration.",4,34.1,3516,16459
24570,n,нос,корабля,//static.skyeng.ru/image/download/project/dictionary/id/97604/width/640/height/480,baʊ,Front part of a ship or plane.,0,8.5,3516,16461
24570,n,лук,вид оружия,//static.skyeng.ru/image/download/project/dictionary/id/5096/width/640/height/480,bəu,"A piece of curved wood with string fixed to both ends, used for shooting arrows.",4,8.5,3516,16462
24570,n,кивок,,//static.skyeng.ru/image/download/project/dictionary/id/98119/width/640/height/480,baʊ,Bending the head or body or knee as a sign of reverence or submission or shame or greeting.,0,0.0,3516,16464
24570,n,поклон,,//static.skyeng.ru/image/download/project/dictionary/id/94025/width/640/height/480,baʊ,An appearance by actors or performers at the end of the concert or play in order to acknowledge the applause of the audience.,4,0.0,3516,16465
24570,v,склонять,голову,//static.skyeng.ru/image/download/project/dictionary/id/99595/width/640/height/480,baʊ,"To bend one's knee or body, or lower one's head.",4,38.4,3516,16468
24570,v,склоняться,перед чем-либо,//static.skyeng.ru/image/download/project/dictionary/id/143651/width/640/height/480,baʊ,To yield to another's wish or opinion.,4,10.5,3516,16469
24571,prn,наш,свободная форма местоимения,//static.skyeng.ru/image/download/project/dictionary/id/218393/width/640/height/480,ˈaʊəz,The things that belong to or are connected with the person who is speaking and one or more other people (independent form of the pronoun).,2,100.0,3517,227926
24572,n,достоинство,,//static.skyeng.ru/image/download/project/dictionary/id/163357/width/640/height/480,ˈdɪgnɪti,The quality of being worthy of esteem or respect.,6,77.8,3518,186082
24572,n,достоинство,,//static.skyeng.ru/image/download/project/dictionary/id/39940/width/640/height/480,ˈdɪgnɪti,Formality in bearing and appearance.,0,22.2,3518,186083
24572,n,высокое положение,,//static.skyeng.ru/image/download/project/dictionary/id/91487/width/640/height/480,ˈdɪgnɪti,High office or rank or station.,6,0.0,3518,186084
24572,n,достоинство,,//static.skyeng.ru/image/download/project/dictionary/id/112149/width/640/height/480,ˈdɪgnɪti,Calm and serious behavior that makes people respect you.,6,0.0,3518,240688
24573,n,ковёр,,//static.skyeng.ru/image/download/project/dictionary/id/221763/width/640/height/480,ˈkɑːpɪt,"Thick material for covering floors, often made of wool.",2,100.0,3527,209636
24573,n,ковёр,,//static.skyeng.ru/image/download/project/dictionary/id/40790/width/640/height/480,ˈkɑːpɪt,(literary) a natural object that resembles or suggests a carpet.,2,0.0,3527,209637
24573,v,устилать,чем-либо,//static.skyeng.ru/image/download/project/dictionary/id/104771/width/640/height/480,ˈkɑːpɪt,"To cover completely, as if with a carpet.",2,0.0,3527,209639
24573,v,накрывать ковром,,//static.skyeng.ru/image/download/project/dictionary/id/152960/width/640/height/480,ˈkɑːpɪt,Cover with a carpet.,2,0.0,3527,209640
24574,j,родительский,,//static.skyeng.ru/image/download/project/dictionary/id/209402/width/640/height/480,pəˈrɛntl,Designating the generation of organisms from which hybrid offspring are produced.,0,100.0,3519,73816
24574,j,родительский,,//static.skyeng.ru/image/download/project/dictionary/id/93269/width/640/height/480,pəˈrɛntl,Relating to or characteristic of or befitting a parent.,0,0.0,3519,73817
24575,n,пузырь,,//static.skyeng.ru/image/download/project/dictionary/id/48818/width/640/height/480,ˈbʌbl,A ball of air or gas with liquid around it.,5,81.9,3520,3608
24575,n,мыльный пузырь,,//static.skyeng.ru/image/download/project/dictionary/id/128695/width/640/height/480,ˈbʌbl,A speculative scheme that depends on unstable factors that the planner cannot control.,5,0.0,3520,3609
24575,n,завышенные ожидания,,//static.skyeng.ru/image/download/project/dictionary/id/93267/width/640/height/480,ˈbʌbl,An impracticable and illusory idea.,0,0.0,3520,3610
24575,n,пузырёк,,//static.skyeng.ru/image/download/project/dictionary/id/26898/width/640/height/480,ˈbʌbl,A dome-shaped covering made of transparent glass or plastic.,5,0.0,3520,3611
24575,v,пузыриться,,//static.skyeng.ru/image/download/project/dictionary/id/69328/width/640/height/480,ˈbʌbl,"Form, produce, or emit bubbles.",5,18.1,3520,3612
24575,v,булькать,,//static.skyeng.ru/image/download/project/dictionary/id/113138/width/640/height/480,ˈbʌbl,Flow in an irregular current with a bubbling noise.,5,0.0,3520,3613
24575,v,рыгать,,//static.skyeng.ru/image/download/project/dictionary/id/93268/width/640/height/480,ˈbʌbl,Expel gas from the stomach.,0,0.0,3520,3616
24576,j,приятель,,//static.skyeng.ru/image/download/project/dictionary/id/151328/width/640/height/480,ˈbʌdi ˈbʌdi,(used informally) associated on close terms.,0,100.0,34393,85153
24577,n,амбар,,//static.skyeng.ru/image/download/project/dictionary/id/4932/width/640/height/480,bɑːn,An outlying farm building for storing grain or animal feed and housing farm animals.,6,100.0,3523,110634
24577,n,барн ,,//static.skyeng.ru/image/download/project/dictionary/id/170698/width/640/height/480,bɑːn,(physics) a unit of nuclear cross section; the effective circular area that one particle presents to another as a target for an encounter.,6,0.0,3523,110635
24578,n,меч,,//static.skyeng.ru/image/download/project/dictionary/id/228498/width/640/height/480,sɔːd,"A weapon with a long sharp metal blade and a handle, used especially in the past.",4,100.0,3521,158091
24579,ord,седьмой,,//static.skyeng.ru/image/download/project/dictionary/id/98575/width/640/height/480,ˈsɛvnθ,Coming next after the sixth and just before the eighth in position.,1,50.0,3525,87367
24579,n,септима,музыкальный интервал в семь ступеней,//static.skyeng.ru/image/download/project/dictionary/id/9821/width/640/height/480,ˈsɛvnθ,The musical interval between one note and another seven notes away from it.,2,50.0,3525,87366
24580,n,слава,,//static.skyeng.ru/image/download/project/dictionary/id/61488/width/640/height/480,ˈglɔːri,When people praise and respect you for achieving something important.,5,59.0,3528,105849
24580,n,великолепие,,//static.skyeng.ru/image/download/project/dictionary/id/81686/width/640/height/480,ˈglɔːri,The quality of being very impressive or beautiful.,0,39.4,3528,105850
24580,n,нимб,,//static.skyeng.ru/image/download/project/dictionary/id/93271/width/640/height/480,ˈglɔːri,An indication of radiant light drawn around the head of a saint.,0,0.0,3528,105851
24580,v,торжествовать,,//static.skyeng.ru/image/download/project/dictionary/id/67935/width/640/height/480,ˈglɔːri,Rejoice proudly.,0,1.6,3528,105852
24581,r,крепко,,//static.skyeng.ru/image/download/project/dictionary/id/172142/width/640/height/480,ˈtaɪtli,Closely and firmly; in a tight manner.,4,100.0,3522,182645
24582,j,защитный,,//static.skyeng.ru/image/download/project/dictionary/id/1868/width/640/height/480,prəˈtɛktɪv,Intended or adapted to afford protection of some kind.,4,90.0,3529,37548
24582,j,заботящийся,,//static.skyeng.ru/image/download/project/dictionary/id/66167/width/640/height/480,prəˈtɛktɪv,Showing care.,4,10.0,3529,37549
24582,j,заботящийся,,//static.skyeng.ru/image/download/project/dictionary/id/112223/width/640/height/480,prəˈtɛktɪv,"Wanting to protect someone from criticism, hurt, danger, etc. because you like them.",0,0.0,3529,244295
24582,j,заботящийся,,//static.skyeng.ru/image/download/project/dictionary/id/173467/width/640/height/480,prəˈtɛktɪv,(usually followed by `of') solicitously caring or mindful.,0,0.0,3529,37550
24583,v,подворачивать,,//static.skyeng.ru/image/download/project/dictionary/id/145971/width/640/height/480,tʌk,To fit snugly into.,0,100.0,3530,216262
24583,v,подворачивать,,//static.skyeng.ru/image/download/project/dictionary/id/137995/width/640/height/480,tʌk,Make a tuck or several folds in.,0,0.0,3530,216263
24583,v,собирать в складки,,//static.skyeng.ru/image/download/project/dictionary/id/24440/width/640/height/480,tʌk,Draw together into folds or puckers.,0,0.0,3530,216264
24583,n,поза ,,//static.skyeng.ru/image/download/project/dictionary/id/8031/width/640/height/480,tʌk,(sports) a bodily position adopted in some sports (such as diving or skiing) in which the knees are bent and the thighs are drawn close to the chest.,0,0.0,3530,216259
24583,n,вытачка,,//static.skyeng.ru/image/download/project/dictionary/id/94028/width/640/height/480,tʌk,A narrow flattened pleat or fold that is stitched in place.,0,0.0,3530,216260
24583,n,вкусности,,//static.skyeng.ru/image/download/project/dictionary/id/93270/width/640/height/480,tʌk,Eatables (especially sweets).,0,0.0,3530,216258
24583,n,рапира,,//static.skyeng.ru/image/download/project/dictionary/id/20166/width/640/height/480,tʌk,A straight sword with a narrow blade and two edges.,0,0.0,3530,216261
24584,n,барабан,музыкальный инструмент,//static.skyeng.ru/image/download/project/dictionary/id/228355/width/640/height/480,drʌm,"A round, hollow musical instrument that you hit with your hand or a stick.",2,70.9,3531,34988
24584,n,барабанный бой,,//static.skyeng.ru/image/download/project/dictionary/id/81451/width/640/height/480,drʌm,The sound of a drum.,0,14.2,3531,34989
24584,n,тормозной барабан,,//static.skyeng.ru/image/download/project/dictionary/id/31906/width/640/height/480,drʌm,A hollow cast-iron cylinder attached to the wheel that forms part of the brakes.,2,0.0,3531,34992
24584,n,барабан,,//static.skyeng.ru/image/download/project/dictionary/id/15815/width/640/height/480,drʌm,A bulging cylindrical shape; hollow with flat ends.,2,0.0,3531,34990
24584,n,цилиндрический контейнер,,//static.skyeng.ru/image/download/project/dictionary/id/42470/width/640/height/480,drʌm,A cylindrical metal container used for shipping or storage of liquids.,2,0.0,3531,34991
24584,v,барабанить,,//static.skyeng.ru/image/download/project/dictionary/id/65655/width/640/height/480,drʌm,Make a rhythmic sound.,2,7.5,3531,34994
24584,v,играть на барабане,,//static.skyeng.ru/image/download/project/dictionary/id/69950/width/640/height/480,drʌm,Play a percussion instrument.,2,7.5,3531,34995
24585,j,слабый,,//static.skyeng.ru/image/download/project/dictionary/id/224524/width/640/height/480,feɪnt,"Slight and not easy to notice, smell, hear, etc.",4,28.0,3532,195560
24585,j,неясный,,//static.skyeng.ru/image/download/project/dictionary/id/83802/width/640/height/480,feɪnt,Lacking clarity or distinctness.,4,28.0,3532,195561
24585,j,слабый,,//static.skyeng.ru/image/download/project/dictionary/id/88230/width/640/height/480,feɪnt,Lacking strength or vigor.,4,22.4,3532,195562
24585,j,слабый,,//static.skyeng.ru/image/download/project/dictionary/id/210387/width/640/height/480,feɪnt,Weak and likely to lose consciousness.,0,5.6,3532,195563
24585,j,слабый,,//static.skyeng.ru/image/download/project/dictionary/id/159799/width/640/height/480,feɪnt,Indistinctly understood or felt or perceived.,4,0.0,3532,195564
24585,j,робкий,,//static.skyeng.ru/image/download/project/dictionary/id/157316/width/640/height/480,feɪnt,Lacking conviction or boldness or courage.,4,0.0,3532,195565
24585,v,падать в обморок,,//static.skyeng.ru/image/download/project/dictionary/id/48040/width/640/height/480,feɪnt,"To suddenly become unconscious for a short time, usually falling down.",4,16.1,3532,195559
24586,n,матка,,//static.skyeng.ru/image/download/project/dictionary/id/90389/width/640/height/480,kwiːn,The only fertile female in a colony of social insects such as bees and ants and termites; its function is to lay eggs.,2,80.0,3533,221512
24586,n,королева,,//static.skyeng.ru/image/download/project/dictionary/id/223314/width/640/height/480,kwiːn,"A female ruler of an independent state, especially one who inherits the position by right of birth.",2,20.0,3533,221513
24586,n,королева,"оскорбительное, для гомосексуалистов",//static.skyeng.ru/image/download/project/dictionary/id/171569/width/640/height/480,kwiːn,Offensive term for an openly homosexual man.,0,0.0,3533,256190
24586,n,кошка,регулярно приносящая потомство,//static.skyeng.ru/image/download/project/dictionary/id/171565/width/640/height/480,kwiːn,"A female cat, usually kept for breeding.",0,0.0,3533,256191
24586,n,ферзь,в шахматах,//static.skyeng.ru/image/download/project/dictionary/id/6672/width/640/height/480,kwiːn,(chess) the most powerful piece.,0,0.0,3533,221519
24586,n,дама,в колоде карт,//static.skyeng.ru/image/download/project/dictionary/id/94030/width/640/height/480,kwiːn,One of four face cards in a deck bearing a picture of a queen.,0,0.0,3533,221518
24586,n,богиня,,//static.skyeng.ru/image/download/project/dictionary/id/171561/width/640/height/480,kwiːn,Something personified as a woman who is considered the best or most important of her kind.,0,0.0,3533,256192
24587,n,дилемма,,//static.skyeng.ru/image/download/project/dictionary/id/192510/width/640/height/480,dɪˈlɛmə,A situation in which a difficult choice has to be made between two different things you could do.,4,100.0,3534,150534
24588,n,входной сигнал,,//static.skyeng.ru/image/download/project/dictionary/id/182806/width/640/height/480,ˈɪnpʊt,Signal going into an electronic system.,4,100.0,3535,89792
24588,n,входные компоненты,,//static.skyeng.ru/image/download/project/dictionary/id/193513/width/640/height/480,ˈɪnpʊt,A component of production; something that goes into the production of output.,4,0.0,3535,89795
24588,n,вклад,,//static.skyeng.ru/image/download/project/dictionary/id/9712/width/640/height/480,ˈɪnpʊt,"Time, knowledge, ideas, etc. that you put into work, a project, etc. in order to make it succeed; the act of putting something in.",4,0.0,3535,89793
24588,n,информация на входе,,//static.skyeng.ru/image/download/project/dictionary/id/220067/width/640/height/480,ˈɪnpʊt,Information that is put into a computer or the act of putting information into a computer.,0,0.0,3535,238518
24588,n,стимул,,//static.skyeng.ru/image/download/project/dictionary/id/8795/width/640/height/480,ˈɪnpʊt,Any stimulating information or event; acts to arouse action.,4,0.0,3535,89794
24588,v,вводить,,//static.skyeng.ru/image/download/project/dictionary/id/219748/width/640/height/480,ˈɪnpʊt,To enter (data or a program) into a computer.,4,0.0,3535,89796
24589,v,специализироваться,,//static.skyeng.ru/image/download/project/dictionary/id/179996/width/640/height/480,ˈspɛʃəlaɪz,Become more focus on an area of activity or field of study.,4,42.9,3526,18196
24589,v,подробно останавливаться,,//static.skyeng.ru/image/download/project/dictionary/id/68784/width/640/height/480,ˈspɛʃəlaɪz,Be specific about.,0,28.6,3526,18197
24589,v,сосредотачивать,,//static.skyeng.ru/image/download/project/dictionary/id/226609/width/640/height/480,ˈspɛʃəlaɪz,Suit to a special purpose.,0,28.6,3526,18198
24589,v,адаптироваться,,//static.skyeng.ru/image/download/project/dictionary/id/178971/width/640/height/480,ˈspɛʃəlaɪz,Evolve so as to lead to a new species or develop in a way most suited to the environment.,4,0.0,3526,18200
24589,v,специализироваться,,//static.skyeng.ru/image/download/project/dictionary/id/171306/width/640/height/480,ˈspɛʃəlaɪz,Devote oneself to a special area of work.,0,0.0,3526,18199
24589,v,специализироваться,,//static.skyeng.ru/image/download/project/dictionary/id/84248/width/640/height/480,ˈspɛʃəlaɪz,To spend most of your time studying one particular subject or doing one type of business.,0,0.0,3526,239076
24590,n,северо-восток,,//static.skyeng.ru/image/download/project/dictionary/id/38770/width/640/height/480,ˌnɔːθˈiːst,The compass point midway between north and east; at 45 degrees.,3,50.0,3537,90400
24590,n,северо-восток США,,//static.skyeng.ru/image/download/project/dictionary/id/26859/width/640/height/480,ˌnɔːθˈiːst,The northeastern region of the United States.,3,50.0,3537,90401
24590,n,северо-восток,,//static.skyeng.ru/image/download/project/dictionary/id/15706/width/640/height/480,ˌnɔːθˈiːst,The direction corresponding to the northeastward compass point.,0,0.0,3537,90402
24590,n,северо-восток,,//static.skyeng.ru/image/download/project/dictionary/id/11925/width/640/height/480,ˌnɔːθˈiːst,The direction which is between north and east or the northeast part of a country.,0,0.0,3537,90403
24590,j,северо-восточный,,//static.skyeng.ru/image/download/project/dictionary/id/174213/width/640/height/480,ˌnɔːθˈiːst,Coming from the northeast.,3,0.0,3537,90405
24590,j,северо-восточный,,//static.skyeng.ru/image/download/project/dictionary/id/102411/width/640/height/480,ˌnɔːθˈiːst,Situated in or oriented toward the northeast.,3,0.0,3537,90404
24590,r,к северо-востоку,,//static.skyeng.ru/image/download/project/dictionary/id/103114/width/640/height/480,ˌnɔːθˈiːst,"To, toward, or in the northeast.",3,0.0,3537,90406
24591,j,неглубокий,,//static.skyeng.ru/image/download/project/dictionary/id/210800/width/640/height/480,ˈʃæləʊ,Not deep.,4,100.0,3538,106840
24591,j,поверхностный,,//static.skyeng.ru/image/download/project/dictionary/id/160470/width/640/height/480,ˈʃæləʊ,Not showing any interest in serious ideas.,4,0.0,3538,242159
24591,j,мелкий,,//static.skyeng.ru/image/download/project/dictionary/id/39766/width/640/height/480,ˈʃæləʊ,Not deep or strong; not affecting one deeply.,4,0.0,3538,106841
24591,j,пустой,,//static.skyeng.ru/image/download/project/dictionary/id/120967/width/640/height/480,ˈʃæləʊ,Lacking depth of intellect or knowledge; concerned only with what is obvious.,4,0.0,3538,106842
24591,n,мель,,//static.skyeng.ru/image/download/project/dictionary/id/33085/width/640/height/480,ˈʃæləʊ,A stretch of shallow water.,4,0.0,3538,106837
24591,v,уменьшать глубину,,//static.skyeng.ru/image/download/project/dictionary/id/172124/width/640/height/480,ˈʃæləʊ,Make shallow.,4,0.0,3538,106838
24591,v,мелеть,,//static.skyeng.ru/image/download/project/dictionary/id/155067/width/640/height/480,ˈʃæləʊ,Become shallow.,4,0.0,3538,106839
24592,n,обязательство,,//static.skyeng.ru/image/download/project/dictionary/id/142171/width/640/height/480,ˌlaɪəˈbɪlɪti,The state of being legally obliged and responsible.,5,100.0,3536,150806
24592,n,обуза,,//static.skyeng.ru/image/download/project/dictionary/id/108726/width/640/height/480,ˌlaɪəˈbɪlɪti,Someone or something that is likely to cause you a lot of trouble.,5,0.0,3536,240088
24592,n,ответственность,,//static.skyeng.ru/image/download/project/dictionary/id/191877/width/640/height/480,ˌlaɪəˈbɪlɪti,The quality of being something that holds you back.,0,0.0,3536,150808
24592,n,финансовое обязательство,,//static.skyeng.ru/image/download/project/dictionary/id/75162/width/640/height/480,ˌlaɪəˈbɪlɪti,An obligation to pay money to another party.,0,0.0,3536,150807
24593,v,совершать плавание,,//static.skyeng.ru/image/download/project/dictionary/id/222145/width/640/height/480,seɪl,"To travel across the surface of a sea, lake, river etc.",3,58.6,3539,214366
24593,v,плавно двигаться,,//static.skyeng.ru/image/download/project/dictionary/id/41253/width/640/height/480,seɪl,"Move with sweeping, effortless, gliding motions.",0,13.5,3539,214367
24593,n,парус,,//static.skyeng.ru/image/download/project/dictionary/id/6809/width/640/height/480,seɪl,A large piece of material that is fixed to a pole on a boat to catch the wind and make the boat move.,3,13.9,3539,214363
24593,n,круиз,,//static.skyeng.ru/image/download/project/dictionary/id/2496/width/640/height/480,seɪl,An ocean trip taken for pleasure.,3,13.9,3539,214364
24593,n,парус,,//static.skyeng.ru/image/download/project/dictionary/id/6810/width/640/height/480,seɪl,Any structure that resembles a sail.,3,0.0,3539,214365
24594,n,торговец,,//static.skyeng.ru/image/download/project/dictionary/id/222652/width/640/height/480,ˈmɜːʧənt,A businessperson engaged in retail trade.,0,100.0,3541,106037
24595,n,стадион,,//static.skyeng.ru/image/download/project/dictionary/id/90637/width/640/height/480,ˈsteɪdjəm,A large structure for open-air sports or entertainments.,2,100.0,3543,171522
24596,j,улучшенный,,//static.skyeng.ru/image/download/project/dictionary/id/204225/width/640/height/480,ɪmˈpruːvd,Made more desirable or valuable or profitable; especially made ready for use or marketing.,2,60.0,3540,203605
24596,j,усовершенствованный,,//static.skyeng.ru/image/download/project/dictionary/id/72100/width/640/height/480,ɪmˈpruːvd,Become or made better in quality.,2,40.0,3540,203606
24596,j,улучшенный,,//static.skyeng.ru/image/download/project/dictionary/id/166997/width/640/height/480,ɪmˈpruːvd,(of land) made ready for development or agriculture by clearing of trees and brush.,2,0.0,3540,203607
24597,j,кровавый,,//static.skyeng.ru/image/download/project/dictionary/id/182078/width/640/height/480,ˈblʌdi,Having or covered with or accompanied by blood.,4,100.0,3542,143813
24597,j,проклятый ,,//static.skyeng.ru/image/download/project/dictionary/id/102597/width/640/height/480,ˈblʌdi,Used to express anger or to emphasize what you are saying in a slightly rude way.,0,0.0,3542,143814
24597,j,кровавый ,,//static.skyeng.ru/image/download/project/dictionary/id/108892/width/640/height/480,ˈblʌdi,Violent and involving a lot of blood and injuries.,4,0.0,3542,239881
24597,r,чертовски,,//static.skyeng.ru/image/download/project/dictionary/id/33450/width/640/height/480,ˈblʌdi,Extremely.,4,0.0,3542,143815
24597,v,окровавить,,//static.skyeng.ru/image/download/project/dictionary/id/140425/width/640/height/480,ˈblʌdi,Cover with blood.,4,0.0,3542,143812
24598,ph,связанный,,//static.skyeng.ru/image/download/project/dictionary/id/47004/width/640/height/480,əˈsəʊʃɪeɪtɪd,Of a person or thing connected with something else.,5,100.0,159924,230285
24599,n,выведение,,//static.skyeng.ru/image/download/project/dictionary/id/2068/width/640/height/480,wɪðˈdrɔːəl,The act of withdrawing.,6,33.3,3544,68329
24599,n,вывод,денег,//static.skyeng.ru/image/download/project/dictionary/id/3792/width/640/height/480,wɪðˈdrɔːəl,The act of taking out money or other capital.,6,33.3,3544,68328
24599,n,отступление,,//static.skyeng.ru/image/download/project/dictionary/id/10153/width/640/height/480,wɪðˈdrɔːəl,A retraction of a previously held position.,6,33.3,3544,68327
24599,n,вывод,,//static.skyeng.ru/image/download/project/dictionary/id/40646/width/640/height/480,wɪðˈdrɔːəl,The act of ceasing to participate in an activity.,0,0.0,3544,68332
